mian2;[miɛn];;[sound:mian2_1.mp3] [miɛn] EOF [sound:mian2_2.mp3] [miɛn] EOF [sound:mian2_3.mp3] [miɛn] EOF [sound:mian2_4.mp3] [miɛn] EOF [sound:mian2_5.mp3] [miɛn] EOF [sound:mian2_6.mp3] [miɛn] EOF [sound:mian2_7.wav] [miɛn]
mian3;[miɛn];;[sound:mian3_1.mp3] [miɛn] EOF [sound:mian3_2.mp3] [miɛn] EOF [sound:mian3_3.mp3] [miɛn] EOF [sound:mian3_4.mp3] [miɛn] EOF [sound:mian3_5.mp3] [miɛn] EOF [sound:mian3_6.mp3] [miɛn] EOF [sound:mian3_7.wav] [miɛn]
mian4;[miɛn];;[sound:mian4_1.mp3] [miɛn] EOF [sound:mian4_2.mp3] [miɛn] EOF [sound:mian4_3.mp3] [miɛn] EOF [sound:mian4_4.mp3] [miɛn] EOF [sound:mian4_5.mp3] [miɛn] EOF [sound:mian4_6.mp3] [miɛn] EOF [sound:mian4_7.wav] [miɛn]
ming2;[miŋ];;[sound:ming2_1.mp3] [miŋ] EOF [sound:ming2_2.mp3] [miŋ] EOF [sound:ming2_3.mp3] [miŋ] EOF [sound:ming2_4.mp3] [miŋ] EOF [sound:ming2_5.mp3] [miŋ] EOF [sound:ming2_6.mp3] [miŋ] EOF [sound:ming2_7.wav] [miŋ]
ming3;[miŋ];;[sound:ming3_1.mp3] [miŋ] EOF [sound:ming3_2.mp3] [miŋ] EOF [sound:ming3_3.mp3] [miŋ] EOF [sound:ming3_4.mp3] [miŋ] EOF [sound:ming3_5.mp3] [miŋ] EOF [sound:ming3_6.mp3] [miŋ] EOF [sound:ming3_7.wav] [miŋ]
ming4;[miŋ];;[sound:ming4_1.mp3] [miŋ] EOF [sound:ming4_2.mp3] [miŋ] EOF [sound:ming4_3.mp3] [miŋ] EOF [sound:ming4_4.mp3] [miŋ] EOF [sound:ming4_5.mp3] [miŋ] EOF [sound:ming4_6.mp3] [miŋ] EOF [sound:ming4_7.wav] [miŋ]
mu2;[mu];;[sound:mu2_1.mp3] [mu] EOF [sound:mu2_2.mp3] [mu] EOF [sound:mu2_3.mp3] [mu] EOF [sound:mu2_4.mp3] [mu] EOF [sound:mu2_5.mp3] [mu] EOF [sound:mu2_6.mp3] [mu] EOF [sound:mu2_7.wav] [mu]
mu3;[mu];;[sound:mu3_1.mp3] [mu] EOF [sound:mu3_2.mp3] [mu] EOF [sound:mu3_3.mp3] [mu] EOF [sound:mu3_4.mp3] [mu] EOF [sound:mu3_5.mp3] [mu] EOF [sound:mu3_6.mp3] [mu] EOF [sound:mu3_7.wav] [mu]
mu4;[mu];;[sound:mu4_1.mp3] [mu] EOF [sound:mu4_2.mp3] [mu] EOF [sound:mu4_3.mp3] [mu] EOF [sound:mu4_4.mp3] [mu] EOF [sound:mu4_5.mp3] [mu] EOF [sound:mu4_6.mp3] [mu] EOF [sound:mu4_7.wav] [mu]
fa1;[fɑ];;[sound:fa1_1.mp3] [fɑ] EOF [sound:fa1_2.mp3] [fɑ] EOF [sound:fa1_3.mp3] [fɑ] EOF [sound:fa1_4.mp3] [fɑ] EOF [sound:fa1_5.mp3] [fɑ] EOF [sound:fa1_6.mp3] [fɑ] EOF [sound:fa1_7.wav] [fɑ]
fa2;[fɑ];;[sound:fa2_1.mp3] [fɑ] EOF [sound:fa2_2.mp3] [fɑ] EOF [sound:fa2_3.mp3] [fɑ] EOF [sound:fa2_4.mp3] [fɑ] EOF [sound:fa2_5.mp3] [fɑ] EOF [sound:fa2_6.mp3] [fɑ] EOF [sound:fa2_7.wav] [fɑ]
fa3;[fɑ];;[sound:fa3_1.mp3] [fɑ] EOF [sound:fa3_2.mp3] [fɑ] EOF [sound:fa3_3.mp3] [fɑ] EOF [sound:fa3_4.mp3] [fɑ] EOF [sound:fa3_5.mp3] [fɑ] EOF [sound:fa3_6.mp3] [fɑ] EOF [sound:fa3_7.wav] [fɑ]
fa4;[fɑ];;[sound:fa4_1.mp3] [fɑ] EOF [sound:fa4_2.mp3] [fɑ] EOF [sound:fa4_3.mp3] [fɑ] EOF [sound:fa4_4.mp3] [fɑ] EOF [sound:fa4_5.mp3] [fɑ] EOF [sound:fa4_6.mp3] [fɑ] EOF [sound:fa4_7.wav] [fɑ]
fan1;[fan];;[sound:fan1_1.mp3] [fan] EOF [sound:fan1_2.mp3] [fan] EOF [sound:fan1_3.mp3] [fan] EOF [sound:fan1_4.mp3] [fan] EOF [sound:fan1_5.mp3] [fan] EOF [sound:fan1_6.mp3] [fan] EOF [sound:fan1_7.wav] [fan]
fan2;[fan];;[sound:fan2_1.mp3] [fan] EOF [sound:fan2_2.mp3] [fan] EOF [sound:fan2_3.mp3] [fan] EOF [sound:fan2_4.mp3] [fan] EOF [sound:fan2_5.mp3] [fan] EOF [sound:fan2_6.mp3] [fan] EOF [sound:fan2_7.wav] [fan]
fan3;[fan];;[sound:fan3_1.mp3] [fan] EOF [sound:fan3_2.mp3] [fan] EOF [sound:fan3_3.mp3] [fan] EOF [sound:fan3_4.mp3] [fan] EOF [sound:fan3_5.mp3] [fan] EOF [sound:fan3_6.mp3] [fan] EOF [sound:fan3_7.wav] [fan]
fan4;[fan];;[sound:fan4_1.mp3] [fan] EOF [sound:fan4_2.mp3] [fan] EOF [sound:fan4_3.mp3] [fan] EOF [sound:fan4_4.mp3] [fan] EOF [sound:fan4_5.mp3] [fan] EOF [sound:fan4_6.mp3] [fan] EOF [sound:fan4_7.wav] [fan]
fang1;[fɑŋ];;[sound:fang1_1.mp3] [fɑŋ] EOF [sound:fang1_2.mp3] [fɑŋ] EOF [sound:fang1_3.mp3] [fɑŋ] EOF [sound:fang1_4.mp3] [fɑŋ] EOF [sound:fang1_5.mp3] [fɑŋ] EOF [sound:fang1_6.mp3] [fɑŋ] EOF [sound:fang1_7.wav] [fɑŋ]
fang2;[fɑŋ];;[sound:fang2_1.mp3] [fɑŋ] EOF [sound:fang2_2.mp3] [fɑŋ] EOF [sound:fang2_3.mp3] [fɑŋ] EOF [sound:fang2_4.mp3] [fɑŋ] EOF [sound:fang2_5.mp3] [fɑŋ] EOF [sound:fang2_6.mp3] [fɑŋ] EOF [sound:fang2_7.wav] [fɑŋ]
fang3;[fɑŋ];;[sound:fang3_1.mp3] [fɑŋ] EOF [sound:fang3_2.mp3] [fɑŋ] EOF [sound:fang3_3.mp3] [fɑŋ] EOF [sound:fang3_4.mp3] [fɑŋ] EOF [sound:fang3_5.mp3] [fɑŋ] EOF [sound:fang3_6.mp3] [fɑŋ] EOF [sound:fang3_7.wav] [fɑŋ]
fang4;[fɑŋ];;[sound:fang4_1.mp3] [fɑŋ] EOF [sound:fang4_2.mp3] [fɑŋ] EOF [sound:fang4_3.mp3] [fɑŋ] EOF [sound:fang4_4.mp3] [fɑŋ] EOF [sound:fang4_5.mp3] [fɑŋ] EOF [sound:fang4_6.mp3] [fɑŋ] EOF [sound:fang4_7.wav] [fɑŋ]
fei1;[feɪ̯];;[sound:fei1_1.mp3] [feɪ̯] EOF [sound:fei1_2.mp3] [feɪ̯] EOF [sound:fei1_3.mp3] [feɪ̯] EOF [sound:fei1_4.mp3] [feɪ̯] EOF [sound:fei1_5.mp3] [feɪ̯] EOF [sound:fei1_6.mp3] [feɪ̯] EOF [sound:fei1_7.wav] [feɪ̯]
fei2;[feɪ̯];;[sound:fei2_1.mp3] [feɪ̯] EOF [sound:fei2_2.mp3] [feɪ̯] EOF [sound:fei2_3.mp3] [feɪ̯] EOF [sound:fei2_4.mp3] [feɪ̯] EOF [sound:fei2_5.mp3] [feɪ̯] EOF [sound:fei2_6.mp3] [feɪ̯] EOF [sound:fei2_7.wav] [feɪ̯]
fei3;[feɪ̯];;[sound:fei3_1.mp3] [feɪ̯] EOF [sound:fei3_2.mp3] [feɪ̯] EOF [sound:fei3_3.mp3] [feɪ̯] EOF [sound:fei3_4.mp3] [feɪ̯] EOF [sound:fei3_5.mp3] [feɪ̯] EOF [sound:fei3_6.mp3] [feɪ̯] EOF [sound:fei3_7.wav] [feɪ̯]
fei4;[feɪ̯];;[sound:fei4_1.mp3] [feɪ̯] EOF [sound:fei4_2.mp3] [feɪ̯] EOF [sound:fei4_3.mp3] [feɪ̯] EOF [sound:fei4_4.mp3] [feɪ̯] EOF [sound:fei4_5.mp3] [feɪ̯] EOF [sound:fei4_6.mp3] [feɪ̯] EOF [sound:fei4_7.wav] [feɪ̯]
fen1;[fən];;[sound:fen1_1.mp3] [fən] EOF [sound:fen1_2.mp3] [fən] EOF [sound:fen1_3.mp3] [fən] EOF [sound:fen1_4.mp3] [fən] EOF [sound:fen1_5.mp3] [fən] EOF [sound:fen1_6.mp3] [fən] EOF [sound:fen1_7.wav] [fən]
fen2;[fən];;[sound:fen2_1.mp3] [fən] EOF [sound:fen2_2.mp3] [fən] EOF [sound:fen2_3.mp3] [fən] EOF [sound:fen2_4.mp3] [fən] EOF [sound:fen2_5.mp3] [fən] EOF [sound:fen2_6.mp3] [fən] EOF [sound:fen2_7.wav] [fən]
fen3;[fən];;[sound:fen3_1.mp3] [fən] EOF [sound:fen3_2.mp3] [fən] EOF [sound:fen3_3.mp3] [fən] EOF [sound:fen3_4.mp3] [fən] EOF [sound:fen3_5.mp3] [fən] EOF [sound:fen3_6.mp3] [fən] EOF [sound:fen3_7.wav] [fən]
fen4;[fən];;[sound:fen4_1.mp3] [fən] EOF [sound:fen4_2.mp3] [fən] EOF [sound:fen4_3.mp3] [fən] EOF [sound:fen4_4.mp3] [fən] EOF [sound:fen4_5.mp3] [fən] EOF [sound:fen4_6.mp3] [fən] EOF [sound:fen4_7.wav] [fən]
feng1;[fəŋ];;[sound:feng1_1.mp3] [fəŋ] EOF [sound:feng1_2.mp3] [fəŋ] EOF [sound:feng1_3.mp3] [fəŋ] EOF [sound:feng1_4.mp3] [fəŋ] EOF [sound:feng1_5.mp3] [fəŋ] EOF [sound:feng1_6.mp3] [fəŋ] EOF [sound:feng1_7.wav] [fəŋ]
feng2;[fəŋ];;[sound:feng2_1.mp3] [fəŋ] EOF [sound:feng2_2.mp3] [fəŋ] EOF [sound:feng2_3.mp3] [fəŋ] EOF [sound:feng2_4.mp3] [fəŋ] EOF [sound:feng2_5.mp3] [fəŋ] EOF [sound:feng2_6.mp3] [fəŋ] EOF [sound:feng2_7.wav] [fəŋ]
feng3;[fəŋ];;[sound:feng3_1.mp3] [fəŋ] EOF [sound:feng3_2.mp3] [fəŋ] EOF [sound:feng3_3.mp3] [fəŋ] EOF [sound:feng3_4.mp3] [fəŋ] EOF [sound:feng3_5.mp3] [fəŋ] EOF [sound:feng3_6.mp3] [fəŋ] EOF [sound:feng3_7.wav] [fəŋ]
feng4;[fəŋ];;[sound:feng4_1.mp3] [fəŋ] EOF [sound:feng4_2.mp3] [fəŋ] EOF [sound:feng4_3.mp3] [fəŋ] EOF [sound:feng4_4.mp3] [fəŋ] EOF [sound:feng4_5.mp3] [fəŋ] EOF [sound:feng4_6.mp3] [fəŋ] EOF [sound:feng4_7.wav] [fəŋ]
fo2;[fu̯ɔ];;[sound:fo2_1.mp3] [fu̯ɔ] EOF [sound:fo2_2.mp3] [fu̯ɔ] EOF [sound:fo2_3.mp3] [fu̯ɔ] EOF [sound:fo2_4.mp3] [fu̯ɔ] EOF [sound:fo2_5.mp3] [fu̯ɔ] EOF [sound:fo2_6.mp3] [fu̯ɔ] EOF [sound:fo2_7.wav] [fu̯ɔ]
fou2;[fɤʊ̯];;[sound:fou2_1.mp3] [fɤʊ̯] EOF [sound:fou2_2.mp3] [fɤʊ̯] EOF [sound:fou2_3.mp3] [fɤʊ̯] EOF [sound:fou2_4.mp3] [fɤʊ̯] EOF [sound:fou2_5.mp3] [fɤʊ̯] EOF [sound:fou2_6.mp3] [fɤʊ̯] EOF [sound:fou2_7.wav] [fɤʊ̯]
fou3;[fɤʊ̯];;[sound:fou3_1.mp3] [fɤʊ̯] EOF [sound:fou3_2.mp3] [fɤʊ̯] EOF [sound:fou3_3.mp3] [fɤʊ̯] EOF [sound:fou3_4.mp3] [fɤʊ̯] EOF [sound:fou3_5.mp3] [fɤʊ̯] EOF [sound:fou3_6.mp3] [fɤʊ̯] EOF [sound:fou3_7.wav] [fɤʊ̯]
fu1;[fu];;[sound:fu1_1.mp3] [fu] EOF [sound:fu1_2.mp3] [fu] EOF [sound:fu1_3.mp3] [fu] EOF [sound:fu1_4.mp3] [fu] EOF [sound:fu1_5.mp3] [fu] EOF [sound:fu1_6.mp3] [fu] EOF [sound:fu1_7.wav] [fu]
fu2;[fu];;[sound:fu2_1.mp3] [fu] EOF [sound:fu2_2.mp3] [fu] EOF [sound:fu2_3.mp3] [fu] EOF [sound:fu2_4.mp3] [fu] EOF [sound:fu2_5.mp3] [fu] EOF [sound:fu2_6.mp3] [fu] EOF [sound:fu2_7.wav] [fu]
fu3;[fu];;[sound:fu3_1.mp3] [fu] EOF [sound:fu3_2.mp3] [fu] EOF [sound:fu3_3.mp3] [fu] EOF [sound:fu3_4.mp3] [fu] EOF [sound:fu3_5.mp3] [fu] EOF [sound:fu3_6.mp3] [fu] EOF [sound:fu3_7.wav] [fu]
fu4;[fu];;[sound:fu4_1.mp3] [fu] EOF [sound:fu4_2.mp3] [fu] EOF [sound:fu4_3.mp3] [fu] EOF [sound:fu4_4.mp3] [fu] EOF [sound:fu4_5.mp3] [fu] EOF [sound:fu4_6.mp3] [fu] EOF [sound:fu4_7.wav] [fu]
da1;[tɑ];;[sound:da1_1.mp3] [tɑ] EOF [sound:da1_2.mp3] [tɑ] EOF [sound:da1_3.mp3] [tɑ] EOF [sound:da1_4.mp3] [tɑ] EOF [sound:da1_5.mp3] [tɑ] EOF [sound:da1_6.mp3] [tɑ] EOF [sound:da1_7.wav] [tɑ]
da2;[tɑ];;[sound:da2_1.mp3] [tɑ] EOF [sound:da2_2.mp3] [tɑ] EOF [sound:da2_3.mp3] [tɑ] EOF [sound:da2_4.mp3] [tɑ] EOF [sound:da2_5.mp3] [tɑ] EOF [sound:da2_6.mp3] [tɑ] EOF [sound:da2_7.wav] [tɑ]
da3;[tɑ];;[sound:da3_1.mp3] [tɑ] EOF [sound:da3_2.mp3] [tɑ] EOF [sound:da3_3.mp3] [tɑ] EOF [sound:da3_4.mp3] [tɑ] EOF [sound:da3_5.mp3] [tɑ] EOF [sound:da3_6.mp3] [tɑ] EOF [sound:da3_7.wav] [tɑ]
da4;[tɑ];;[sound:da4_1.mp3] [tɑ] EOF [sound:da4_2.mp3] [tɑ] EOF [sound:da4_3.mp3] [tɑ] EOF [sound:da4_4.mp3] [tɑ] EOF [sound:da4_5.mp3] [tɑ] EOF [sound:da4_6.mp3] [tɑ] EOF [sound:da4_7.wav] [tɑ]
dai1;[taɪ̯];;[sound:dai1_1.mp3] [taɪ̯] EOF [sound:dai1_2.mp3] [taɪ̯] EOF [sound:dai1_3.mp3] [taɪ̯] EOF [sound:dai1_4.mp3] [taɪ̯] EOF [sound:dai1_5.mp3] [taɪ̯] EOF [sound:dai1_6.mp3] [taɪ̯] EOF [sound:dai1_7.wav] [taɪ̯]
dai3;[taɪ̯];;[sound:dai3_1.mp3] [taɪ̯] EOF [sound:dai3_2.mp3] [taɪ̯] EOF [sound:dai3_3.mp3] [taɪ̯] EOF [sound:dai3_4.mp3] [taɪ̯] EOF [sound:dai3_5.mp3] [taɪ̯] EOF [sound:dai3_6.mp3] [taɪ̯] EOF [sound:dai3_7.wav] [taɪ̯]
dai4;[taɪ̯];;[sound:dai4_1.mp3] [taɪ̯] EOF [sound:dai4_2.mp3] [taɪ̯] EOF [sound:dai4_3.mp3] [taɪ̯] EOF [sound:dai4_4.mp3] [taɪ̯] EOF [sound:dai4_5.mp3] [taɪ̯] EOF [sound:dai4_6.mp3] [taɪ̯] EOF [sound:dai4_7.wav] [taɪ̯]
dao1;[tɑʊ̯];;[sound:dao1_1.mp3] [tɑʊ̯] EOF [sound:dao1_2.mp3] [tɑʊ̯] EOF [sound:dao1_3.mp3] [tɑʊ̯] EOF [sound:dao1_4.mp3] [tɑʊ̯] EOF [sound:dao1_5.mp3] [tɑʊ̯] EOF [sound:dao1_6.mp3] [tɑʊ̯] EOF [sound:dao1_7.wav] [tɑʊ̯]
dao3;[tɑʊ̯];;[sound:dao3_1.mp3] [tɑʊ̯] EOF [sound:dao3_2.mp3] [tɑʊ̯] EOF [sound:dao3_3.mp3] [tɑʊ̯] EOF [sound:dao3_4.mp3] [tɑʊ̯] EOF [sound:dao3_5.mp3] [tɑʊ̯] EOF [sound:dao3_6.mp3] [tɑʊ̯] EOF [sound:dao3_7.wav] [tɑʊ̯]
dao4;[tɑʊ̯];;[sound:dao4_1.mp3] [tɑʊ̯] EOF [sound:dao4_2.mp3] [tɑʊ̯] EOF [sound:dao4_3.mp3] [tɑʊ̯] EOF [sound:dao4_4.mp3] [tɑʊ̯] EOF [sound:dao4_5.mp3] [tɑʊ̯] EOF [sound:dao4_6.mp3] [tɑʊ̯] EOF [sound:dao4_7.wav] [tɑʊ̯]
dan1;[tan];;[sound:dan1_1.mp3] [tan] EOF [sound:dan1_2.mp3] [tan] EOF [sound:dan1_3.mp3] [tan] EOF [sound:dan1_4.mp3] [tan] EOF [sound:dan1_5.mp3] [tan] EOF [sound:dan1_6.mp3] [tan] EOF [sound:dan1_7.wav] [tan]
dan3;[tan];;[sound:dan3_1.mp3] [tan] EOF [sound:dan3_2.mp3] [tan] EOF [sound:dan3_3.mp3] [tan] EOF [sound:dan3_4.mp3] [tan] EOF [sound:dan3_5.mp3] [tan] EOF [sound:dan3_6.mp3] [tan] EOF [sound:dan3_7.wav] [tan]
dan4;[tan];;[sound:dan4_1.mp3] [tan] EOF [sound:dan4_2.mp3] [tan] EOF [sound:dan4_3.mp3] [tan] EOF [sound:dan4_4.mp3] [tan] EOF [sound:dan4_5.mp3] [tan] EOF [sound:dan4_6.mp3] [tan] EOF [sound:dan4_7.wav] [tan]
dang1;[tɑŋ];;[sound:dang1_1.mp3] [tɑŋ] EOF [sound:dang1_2.mp3] [tɑŋ] EOF [sound:dang1_3.mp3] [tɑŋ] EOF [sound:dang1_4.mp3] [tɑŋ] EOF [sound:dang1_5.mp3] [tɑŋ] EOF [sound:dang1_6.mp3] [tɑŋ] EOF [sound:dang1_7.wav] [tɑŋ]
dang3;[tɑŋ];;[sound:dang3_1.mp3] [tɑŋ] EOF [sound:dang3_2.mp3] [tɑŋ] EOF [sound:dang3_3.mp3] [tɑŋ] EOF [sound:dang3_4.mp3] [tɑŋ] EOF [sound:dang3_5.mp3] [tɑŋ] EOF [sound:dang3_6.mp3] [tɑŋ] EOF [sound:dang3_7.wav] [tɑŋ]
dang4;[tɑŋ];;[sound:dang4_1.mp3] [tɑŋ] EOF [sound:dang4_2.mp3] [tɑŋ] EOF [sound:dang4_3.mp3] [tɑŋ] EOF [sound:dang4_4.mp3] [tɑŋ] EOF [sound:dang4_5.mp3] [tɑŋ] EOF [sound:dang4_6.mp3] [tɑŋ] EOF [sound:dang4_7.wav] [tɑŋ]
de1;[tɯ̯ʌ];;[sound:de1_1.mp3] [tɯ̯ʌ] EOF [sound:de1_2.mp3] [tɯ̯ʌ] EOF [sound:de1_3.mp3] [tɯ̯ʌ] EOF [sound:de1_4.mp3] [tɯ̯ʌ] EOF [sound:de1_5.mp3] [tɯ̯ʌ] EOF [sound:de1_6.mp3] [tɯ̯ʌ] EOF [sound:de1_7.wav] [tɯ̯ʌ]
de2;[tɯ̯ʌ];;[sound:de2_1.mp3] [tɯ̯ʌ] EOF [sound:de2_2.mp3] [tɯ̯ʌ] EOF [sound:de2_3.mp3] [tɯ̯ʌ] EOF [sound:de2_4.mp3] [tɯ̯ʌ] EOF [sound:de2_5.mp3] [tɯ̯ʌ] EOF [sound:de2_6.mp3] [tɯ̯ʌ] EOF [sound:de2_7.wav] [tɯ̯ʌ]
dei1;[teɪ̯];;[sound:dei1_1.mp3] [teɪ̯] EOF [sound:dei1_2.mp3] [teɪ̯] EOF [sound:dei1_3.mp3] [teɪ̯] EOF [sound:dei1_4.mp3] [teɪ̯] EOF [sound:dei1_5.mp3] [teɪ̯] EOF [sound:dei1_6.mp3] [teɪ̯] EOF [sound:dei1_7.wav] [teɪ̯]
dei3;[teɪ̯];;[sound:dei3_1.mp3] [teɪ̯] EOF [sound:dei3_2.mp3] [teɪ̯] EOF [sound:dei3_3.mp3] [teɪ̯] EOF [sound:dei3_4.mp3] [teɪ̯] EOF [sound:dei3_5.mp3] [teɪ̯] EOF [sound:dei3_6.mp3] [teɪ̯] EOF [sound:dei3_7.wav] [teɪ̯]
den4;[tən];;[sound:den4_1.mp3] [tən] EOF [sound:den4_2.mp3] [tən] EOF [sound:den4_4.mp3] [tən] EOF [sound:den4_5.mp3] [tən]
deng1;[təŋ];;[sound:deng1_1.mp3] [təŋ] EOF [sound:deng1_2.mp3] [təŋ] EOF [sound:deng1_3.mp3] [təŋ] EOF [sound:deng1_4.mp3] [təŋ] EOF [sound:deng1_5.mp3] [təŋ] EOF [sound:deng1_6.mp3] [təŋ] EOF [sound:deng1_7.wav] [təŋ]
deng3;[təŋ];;[sound:deng3_1.mp3] [təŋ] EOF [sound:deng3_2.mp3] [təŋ] EOF [sound:deng3_3.mp3] [təŋ] EOF [sound:deng3_4.mp3] [təŋ] EOF [sound:deng3_5.mp3] [təŋ] EOF [sound:deng3_6.mp3] [təŋ] EOF [sound:deng3_7.wav] [təŋ]
deng4;[təŋ];;[sound:deng4_1.mp3] [təŋ] EOF [sound:deng4_2.mp3] [təŋ] EOF [sound:deng4_3.mp3] [təŋ] EOF [sound:deng4_4.mp3] [təŋ] EOF [sound:deng4_5.mp3] [təŋ] EOF [sound:deng4_6.mp3] [təŋ] EOF [sound:deng4_7.wav] [təŋ]
dou1;[tɤʊ̯];;[sound:dou1_1.mp3] [tɤʊ̯] EOF [sound:dou1_2.mp3] [tɤʊ̯] EOF [sound:dou1_3.mp3] [tɤʊ̯] EOF [sound:dou1_4.mp3] [tɤʊ̯] EOF [sound:dou1_5.mp3] [tɤʊ̯] EOF [sound:dou1_6.mp3] [tɤʊ̯] EOF [sound:dou1_7.wav] [tɤʊ̯]
dou3;[tɤʊ̯];;[sound:dou3_1.mp3] [tɤʊ̯] EOF [sound:dou3_2.mp3] [tɤʊ̯] EOF [sound:dou3_3.mp3] [tɤʊ̯] EOF [sound:dou3_4.mp3] [tɤʊ̯] EOF [sound:dou3_5.mp3] [tɤʊ̯] EOF [sound:dou3_6.mp3] [tɤʊ̯] EOF [sound:dou3_7.wav] [tɤʊ̯]
dou4;[tɤʊ̯];;[sound:dou4_1.mp3] [tɤʊ̯] EOF [sound:dou4_2.mp3] [tɤʊ̯] EOF [sound:dou4_3.mp3] [tɤʊ̯] EOF [sound:dou4_4.mp3] [tɤʊ̯] EOF [sound:dou4_5.mp3] [tɤʊ̯] EOF [sound:dou4_6.mp3] [tɤʊ̯] EOF [sound:dou4_7.wav] [tɤʊ̯]
dong1;[tʊŋ];;[sound:dong1_1.mp3] [tʊŋ] EOF [sound:dong1_2.mp3] [tʊŋ] EOF [sound:dong1_3.mp3] [tʊŋ] EOF [sound:dong1_4.mp3] [tʊŋ] EOF [sound:dong1_5.mp3] [tʊŋ] EOF [sound:dong1_6.mp3] [tʊŋ] EOF [sound:dong1_7.wav] [tʊŋ]
dong3;[tʊŋ];;[sound:dong3_1.mp3] [tʊŋ] EOF [sound:dong3_2.mp3] [tʊŋ] EOF [sound:dong3_3.mp3] [tʊŋ] EOF [sound:dong3_4.mp3] [tʊŋ] EOF [sound:dong3_5.mp3] [tʊŋ] EOF [sound:dong3_6.mp3] [tʊŋ] EOF [sound:dong3_7.wav] [tʊŋ]
dong4;[tʊŋ];;[sound:dong4_1.mp3] [tʊŋ] EOF [sound:dong4_2.mp3] [tʊŋ] EOF [sound:dong4_3.mp3] [tʊŋ] EOF [sound:dong4_4.mp3] [tʊŋ] EOF [sound:dong4_5.mp3] [tʊŋ] EOF [sound:dong4_6.mp3] [tʊŋ] EOF [sound:dong4_7.wav] [tʊŋ]
di1;[ti];;[sound:di1_1.mp3] [ti] EOF [sound:di1_2.mp3] [ti] EOF [sound:di1_3.mp3] [ti] EOF [sound:di1_4.mp3] [ti] EOF [sound:di1_5.mp3] [ti] EOF [sound:di1_6.mp3] [ti] EOF [sound:di1_7.wav] [ti]
di2;[ti];;[sound:di2_1.mp3] [ti] EOF [sound:di2_2.mp3] [ti] EOF [sound:di2_3.mp3] [ti] EOF [sound:di2_4.mp3] [ti] EOF [sound:di2_5.mp3] [ti] EOF [sound:di2_6.mp3] [ti] EOF [sound:di2_7.wav] [ti]
di3;[ti];;[sound:di3_1.mp3] [ti] EOF [sound:di3_2.mp3] [ti] EOF [sound:di3_3.mp3] [ti] EOF [sound:di3_4.mp3] [ti] EOF [sound:di3_5.mp3] [ti] EOF [sound:di3_6.mp3] [ti] EOF [sound:di3_7.wav] [ti]
di4;[ti];;[sound:di4_1.mp3] [ti] EOF [sound:di4_2.mp3] [ti] EOF [sound:di4_3.mp3] [ti] EOF [sound:di4_4.mp3] [ti] EOF [sound:di4_5.mp3] [ti] EOF [sound:di4_6.mp3] [ti] EOF [sound:di4_7.wav] [ti]
dia3;[ti̯ɑ];;[sound:dia3_3.mp3] [ti̯ɑ] EOF [sound:dia3_4.mp3] [ti̯ɑ] EOF [sound:dia3_5.mp3] [ti̯ɑ]
diao1;[ti̯ɑʊ̯];;[sound:diao1_1.mp3] [ti̯ɑʊ̯] EOF [sound:diao1_2.mp3] [ti̯ɑʊ̯] EOF [sound:diao1_3.mp3] [ti̯ɑʊ̯] EOF [sound:diao1_4.mp3] [ti̯ɑʊ̯] EOF [sound:diao1_5.mp3] [ti̯ɑʊ̯] EOF [sound:diao1_6.mp3] [ti̯ɑʊ̯] EOF [sound:diao1_7.wav] [ti̯ɑʊ̯]
diao3;[ti̯ɑʊ̯];;[sound:diao3_1.mp3] [ti̯ɑʊ̯] EOF [sound:diao3_2.mp3] [ti̯ɑʊ̯] EOF [sound:diao3_3.mp3] [ti̯ɑʊ̯] EOF [sound:diao3_4.mp3] [ti̯ɑʊ̯] EOF [sound:diao3_5.mp3] [ti̯ɑʊ̯] EOF [sound:diao3_6.mp3] [ti̯ɑʊ̯] EOF [sound:diao3_7.wav] [ti̯ɑʊ̯]
diao4;[ti̯ɑʊ̯];;[sound:diao4_1.mp3] [ti̯ɑʊ̯] EOF [sound:diao4_2.mp3] [ti̯ɑʊ̯] EOF [sound:diao4_3.mp3] [ti̯ɑʊ̯] EOF [sound:diao4_4.mp3] [ti̯ɑʊ̯] EOF [sound:diao4_5.mp3] [ti̯ɑʊ̯] EOF [sound:diao4_6.mp3] [ti̯ɑʊ̯] EOF [sound:diao4_7.wav] [ti̯ɑʊ̯]
die1;[tiɛ];;[sound:die1_1.mp3] [tiɛ] EOF [sound:die1_2.mp3] [tiɛ] EOF [sound:die1_3.mp3] [tiɛ] EOF [sound:die1_4.mp3] [tiɛ] EOF [sound:die1_5.mp3] [tiɛ] EOF [sound:die1_6.mp3] [tiɛ] EOF [sound:die1_7.wav] [tiɛ]
die2;[tiɛ];;[sound:die2_1.mp3] [tiɛ] EOF [sound:die2_2.mp3] [tiɛ] EOF [sound:die2_3.mp3] [tiɛ] EOF [sound:die2_4.mp3] [tiɛ] EOF [sound:die2_5.mp3] [tiɛ] EOF [sound:die2_6.mp3] [tiɛ] EOF [sound:die2_7.wav] [tiɛ]
